_id,address,gender,salary,valuta,age,position,about_me,category,specialization,resume_link
5f9a573d92b8e1cad7253bc8,Москва,Мужчина,200000,руб.,28,Frontend-разработчик,"Прекрасные знания:

- HTML
- CSS
- Javascript
- jQuery
- Vue.js
- PHP
- AJAX
- MYSQL
- Git

За всё время сверстано / запрограммировано / создано более 100 проектов. Отличные знания фронта и хорошее понимание бэка. Могу реализовать любую задачу на описанных выше технологиях. Ну, почти все :)

Общительный, быстро понимаю суть задачи, отлично умею работать с существующими архитектурами так и создавать свои. Крайне ответственный, понятие дедлайна стоит в самом высоком приоритете: если чувствуется, что не успею - работаю ночью. 

Ниже покажу некоторые работы, которые я делал собственными руками:

insales.ru
ihaveit.ru
babyswag.ru
voenka.pro
demo-fleur.myinsales.ru - беслатный шаблон на платформе InSales, пользуются более 300 интернет-магазинов

... и многие другие. ","Информационные технологии, интернет, телеком","[""Программирование, Разработка"",""Web инженер"",""Web мастер""]",https://hh.ru/resume/2384e81a000288276e0039ed1f496a4d767959?query=%D0%9F%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82+1%D1%81&hhtmFrom=resume_search_result
5f9a573e92b8e1cad7253bc9,Москва,Женщина,,,34,Junior Android Developer (former Senior Oracle Developer),"Github - https://github.com/AnnGal  <<-- !! 
Java + Android SDK + Паттерны + https+json+xml + mq + Room/LiveData + SQL и PL/SQL ""на ты"" + Kotlin + понимание проектов

10 лет фулл-стак разработки на Oracle+Delphi. 
Меняю стек, потому что хочу быть на грани развития технологий и поближе к пользователю.

Увлеклась андроид пару лет назад, думая, что это легкий способ попрактиковать java (ошибка, нет). 
На данный момент переписываю код новых проектов под Kotlin. (После того как конвертнула 50ти строковый класс в 5 строк)","Информационные технологии, интернет, телеком","[""Программирование, Разработка"",""Стартапы""]",https://hh.ru/resume/9616d7b8000859c2e70039ed1f31726e315441?query=%D0%9F%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82+1%D1%81&hhtmFrom=resume_search_result
5f9a573e92b8e1cad7253bca,Казань,Мужчина,,,41,Финансовый менеджер,,"Бухгалтерия, управленческий учет, финансы предприятия","[""Финансовый менеджмент"",""Экономист""]",https://hh.ru/resume/2188b038000012db3e0039ed1f736563726574?query=%D0%9F%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82+1%D1%81&hhtmFrom=resume_search_result
5f9a573f92b8e1cad7253bcb,Москва,Мужчина,60000,руб.,24,Java-разработчик,"Имеются навыки работы с документами электронного оборота , в том числе упд(приемка, отгрузка) Обучение в КубГау предполагает развитие в информационных системах. На начальном уровне владею языками Java, SQL. Имеется опыт работы с базами данных SQL, написанием запросов. 
Изучаю JAVA. Особо рассматриваю вакансию ""Специалист по сопровождению ПО со знаниями JAVA"". Есть навыки разработки, сопровождения систем, знание синтаксиса, понимаю логику работы ПО. 
Желаю развиваться в сфере информационных технологий. Также занимаюсь фото и видео съемкой, монтажом. Готов к любым нагрузкам по рабочему обучению, посвящу все свободное время для работы.
В данный момент прохожу курсы по обучению языку программированию Java от площадки Otis.","Информационные технологии, интернет, телеком","[""Программирование, Разработка""]",https://hh.ru/resume/cd7ca2ef000827fd060039ed1f4579676d7970?query=%D0%9F%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82+1%D1%81&hhtmFrom=resume_search_result
5f9a573f92b8e1cad7253bcc,Москва,Мужчина,,,44,ИТ-Директор,,"Информационные технологии, интернет, телеком","[""CTO, CIO, Директор по IT""]",https://hh.ru/resume/d1e8837100000157350039ed1f736563726574?query=%D0%9F%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82+1%D1%81&hhtmFrom=resume_search_result
5f9a574092b8e1cad7253bcd,Калининград,Мужчина,,,37,Специалист IT отдела,"Профессиональное хобби - альпинизм, футбол.","Информационные технологии, интернет, телеком","[""CTO, CIO, Директор по IT""]",https://hh.ru/resume/accde2d60002d693e00039ed1f324e57444a33?query=%D0%9F%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82+1%D1%81&hhtmFrom=resume_search_result
5f9a574092b8e1cad7253bce,Санкт-Петербург,Мужчина,250000,руб.,31,Team Lead / Tech Lead,"Владение компьютером на уровне программиста (программный комплекс 1С: Предприятие, Microsoft Office, принципы программирования на: C, Delphi, SQL, Basic, встроенный язык программирования 1С: Предприятие). Технический английский язык. Углубленные знания о сетях, системах связи и системах безопасности, хорошее понимание аппаратной части ПК, функционирования локальных сетей. 

Личные качества: 
Владение навыками ведения деловых переговоров, способность и желание принимать самостоятельные и ответственные решения, организаторские способности, ответственность, активное повышение уровня профессиональных качеств, умение работать в команде, лёгкая и быстрая обучаемость, аналитический склад ума, исполнительность, самостоятельность.","Информационные технологии, интернет, телеком","[""Программирование, Разработка"",""Системы управления предприятием (ERP)"",""Управление проектами""]",https://hh.ru/resume/864ab48b00014f15680039ed1f476b34666671?query=%D0%9F%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82+1%D1%81&hhtmFrom=resume_search_result
5f9a574192b8e1cad7253bcf,Алматы,Мужчина,,,34,Руководитель по развитию систем,"- Разрабатываю инструменты для интеграции различных систем.
- Участвую в развитии Open Source проектов
- Занимаюсь сборкой и программированием различных устройств на базе микроконтроллеров.
- Построено и внедрено несколько программно-технических решений обеспечивающих контроль над объектами наблюдения и удаленное управление системами и механизмами.
- Разработка системы умного дома.
- Создание мультироторных дронов, способных на самостоятельное выполнение полетной миссии.

Как программист имею самое лучшее хобби... в свободное время программирую то что невозможно программировать в рабочее =)","Информационные технологии, интернет, телеком","[""Управление проектами""]",https://hh.ru/resume/efafb13200071803010039ed1f565070416a42?query=%D0%9F%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82+1%D1%81&hhtmFrom=resume_search_result
5f9a574192b8e1cad7253bd0,Омск,Женщина,,,40,"Руководитель отдела, менеджер по персоналу",1С ЗУП 8.3,"Управление персоналом, тренинги","[""Компенсации и льготы"",""Управление персоналом""]",https://hh.ru/resume/22ed8c080007af6ebb0039ed1f34594d496141?query=%D0%9F%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82+1%D1%81&hhtmFrom=resume_search_result
5f9a574292b8e1cad7253bd1,Москва,Женщина,200000,руб.,32,"Руководитель проектов 1C,Руководитель отраслевого направления 1С, Руководитель программы проектов",,"Информационные технологии, интернет, телеком","[""Консалтинг, Аутсорсинг"",""Системы управления предприятием (ERP)"",""Управление проектами""]",https://hh.ru/resume/ac61c746000347b1700039ed1f4c366932446e?query=%D0%9F%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82+1%D1%81&hhtmFrom=resume_search_result
5f9a574292b8e1cad7253bd2,Москва,Мужчина,,,,Junior Frontend разработчик,"В последние годы я работал по другой специальности. В данной специальности опыта нет. Прошел обучение по специальности ""frontend разработчик"" в Skillfactory (январь-сентябрь 2020 г.)
","Начало карьеры, студенты","[""Информационные технологии, Интернет, Мультимедиа""]",https://hh.ru/resume/962a81dc000869175c0039ed1f38486e585738?query=%D0%9F%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82+1%D1%81&hhtmFrom=resume_search_result
5f9a574392b8e1cad7253bd3,Москва,Женщина,60000,руб.,32,Менеджер интернет-магазина,"Ответственность, коммуникабельность, стрессоустойчивость, стремление к карьерному и личному росту, работа в команде, обучаемость, лояльность,желание работать,нацеленность на результат, подвижный образ жизни, доброжелательность,стремление к изучению чего-то нового.
В свободное время люблю читать,кататься на велосипеде,узнавать что-то новое для себя. Быстро нахожу общий язык с разными людьми,к каждому находя свой подход.

 Microsoft Office, 1C Рарус, Опытный пользователь ПК. Опыт работы  с ассортиментом более 20 000 артикулов.","Информационные технологии, интернет, телеком","[""Продажи"",""Электронная коммерция""]",https://hh.ru/resume/b886f5ff0008434b020039ed1f6a62415a714d?query=%D0%9F%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82+1%D1%81&hhtmFrom=resume_search_result
5f9a574392b8e1cad7253bd4,Moscow,Male,,,35,Strategy&Marketing&Business Development Associate,"•	Result oriented technical professional with Business Development and Project executing experience in Oil and Gas industry and EPC construction projects учсуувуштп 100 mln USD. Perfect strategy and analytical skills. Combines the engineering expertise with good level of  interpersonal skills. Fluent  English, good French and Norwegian. Perfect Russian.",Management,"[""Manufacturing, Technology"",""Sales"",""Consulting""]",https://hh.ru/resume/1465d9ef00060755e20039ed1f655478485646?query=%D0%9F%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82+1%D1%81&hhtmFrom=resume_search_result
5f9a574492b8e1cad7253bd5,Москва,Женщина,,,38,Администратор социальных сетей,"Высокая работоспособность, умение работать в команде, умение находить эффективные решения. Высокая стрессоустойчивость, настойчивость, доброжелательность, способность строить хорошие отношения с людьми.","Информационные технологии, интернет, телеком","[""Системы управления предприятием (ERP)"",""Администратор баз данных"",""Аналитик""]",https://hh.ru/resume/e5b9be6900034811250039ed1f735557784670?query=%D0%9F%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82+1%D1%81&hhtmFrom=resume_search_result
5f9a574592b8e1cad7253bd6,Moscow,Male,,,40,"CTO / project manager, business development manager in oilfield service company","•	Work experience in the oil production industry of about 15 years at lower, engineering and managing positions. 
•	Ability to manage a team and be a team player. 
•	Knowledge of time value. Underwent a business trainings devoted to time management, planning of the working process and allocation of tasks, applying these skills by myself, and requiring from the subordinates.
•	Experience of public speaking and ability to communicate with a large audience. I have held dozens presentations and made speeches at conferences for general directors and department employees.
•	Experience in negotiating with customers at different levels (top managers to ordinary decision making managers) both in person and by telephone. Experience in ""cold calls"".
•	Experience in contracting work (preparation, text negotiation of contracts, orders, protocols, dealing with conflicts and claims). Due to my knowledge of specific nature of the oil and gas business and legal education, I am able to identify and eliminate potential risks in prepared legal documents.
•	Ability to manage conflicts; underwent trainings related to conflict management and hard negotiations.
--	Knowledge of the technical process of oil production, well servicing, drilling (including side-tracking and radial drilling technologies). Experience of application of various systems of drilling and cementing fluids, downhole and surface equipment. Experience in development and application of packer equipment, drilling equipment, selection of technology for a specific well.
--	Knowledge of geological and technical characteristics and experience at oil, gas and injection wells in Khanty-Mansiysk Autonomous District, Yamalo-Nenets Autonomous District, Krasnoyarsk Region, Yakutia, Tomsk, Astrakhan, Orenburg, Irkutsk Regions, Uzbekistan. 
--	Experience of dealing with drilling and workover complications: kicks, tight holes and hole sloughing, drags and twist-off of drill pipes and casing, sticking, balling, mud contamination. 

Computer literacy: various CRM and document management systems, 1C, SAP, Bitrix, MS Project, Internet, website development and administration. Specialized engineering software, office software, graphical designer software (Corel, Adobe), video editing software (some necessary tools to create video presentations or movies).

Personal qualities: discipline, punctuality, sociability, team player, ability to resolve conflicts, ability to handle stress.

Good health and stamina, negative attitude towards smoking and alcohol.

Driving license - ""B"" category, driving experience – more than 10 years.

Contact data: and.maltsev<at>mail.ru",Raw Materials,"[""Oil"",""Drilling"",""Gas""]",https://hh.ru/resume/7d59275700009bb59d0039ed1f736563726574?query=%D0%9F%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82+1%D1%81&hhtmFrom=resume_search_result
5f9a574592b8e1cad7253bd7,Москва,Мужчина,,,28,"Разработчик RPA (UiPath, Robin) / Business Analyst","Моя основная движущая сила это самосовершенствование и познание окружающего мира, поэтому всегда стремлюсь сегодня быть немного лучше, чем вчера, ведь добиться чего-то можно только в том случае, если прикладывать усилия каждый день.
0.99^365 = 0.03
1.01^365 = 37.8","Информационные технологии, интернет, телеком","[""Программирование, Разработка"",""Продюсер"",""Аналитик""]",https://hh.ru/resume/514e002e0007a200960039ed1f7a364e6e684a?query=%D0%9F%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82+1%D1%81&hhtmFrom=resume_search_result
5fac5b2d4d08867627cfa2da,Москва,Мужчина,60000,руб.,59,Программист 1с,,"Информационные технологии, интернет, телеком","[""Начальный уровень, Мало опыта"",""Администратор баз данных""]",https://hh.ru/resume/623aa0c7000840fd720039ed1f696157314948
5fac5b2e4d08867627cfa2db,Москва,Мужчина,,,38,Программист  1С,"Опыт разработки во всех сегментах работы организации.
Бухгалтерия, производство, розничная и оптовая торговля в том числе и торговое оборудование, написание обменов между базами данных, интеграция с внешними ресурсами: сайты компании, бухгалтерские программы отчетности, прочие системы учета типа SAP и т.д.  Разработка дополнительных отчетов и обработок для нужд пользователей, разработка автоматических программ контроля выполнения участков деятельности компании.
Способен самостоятельно анализировать работу компании и предлагать оптимальные варианты решения как поставленных задач, так и самостоятельно обнаруженных узких мест. 
Любой алгоритм, который человек способен конкретизировать можно передать на исполнение программе, оставив за человеком контрольные функции.
Кроме обслуживания типовых конфигураций 1С 8 и 7.7, пишу базы с нуля, как для персональных компьютеров так и смартфонов, могу объединять в единую сеть или делать просто устройства частичного ввода данных, например для людей в командировках.
Большой практический опыт администрирования от создания серверов под 1С Предприятие, SQL, сервера 1С, расчета и оптимизации производительности, до компьютерных сетей, доступа в интернет и остальных настроек для функционирования организации без сбоев.  Запускаемые мной сервера могут работать в автономном режиме 2-3 года, клиенты о которых уже и забыл, звонят спрашивают пароли от сервера через несколько лет после завершения их проекта.
Легко нахожу общий язык с руководством и рядовыми пользователями 1С, понимаю, чего хотят, способен пожелания превратить в ТЗ и документацию.
По техническим терминам, работаю с Бухгалтерия 2.0, 3.0, Зарплата и управление персоналом 2.5 и 3.1 (включая перенос данных, первичную настройку), Управление Торговлей 10.3, 11.4, Управление производственным предприятием(включая блок производства, расчет выпуска и переделов), подразумевается, установить, обучить, настроить под особенности учета организации, написать доработки которые были в предыдущей версии 1С или предложить решения получше. Форматы обмена между базами txt, xml, xls, прямой обмен через COM, схемы XDTO для обмена с сайтами, для особенных случаев могу написать обмен с сайтом с нуля.
Так же есть опыт работы с консолидацией  бухгалтерской информации из нескольких разных стран, с написанием единой системы бюджетирования и разработка универсальной не требующей программиста программы перевода нашего бух учета в МСФО для отчетности иностранным владельцам компании.","Информационные технологии, интернет, телеком","[""Программирование, Разработка"",""Системная интеграция"",""Администратор баз данных""]",https://hh.ru/resume/4ed972e10004ffac6b0039ed1f6f6775745767
5fac5b2e4d08867627cfa2dc,Москва,Мужчина,,,49,Программист 1С,"1С 7.7, 1С 8х.
Частичная удалёнка.
Телефон ""на неделе"" не всегда доступен. На выходных -- всегда.
Эл. почта всегда.","Информационные технологии, интернет, телеком","[""Программирование, Разработка"",""Администратор баз данных"",""Аналитик""]",https://hh.ru/resume/cabb62290002d5ef5e0039ed1f634d4c693434
5fac5b2f4d08867627cfa2dd,Москва,Мужчина,150000,руб.,43,Программист 1С .,"Опыт работы с 1С с 2002 года. Работал с платформами 1С: 7.7, 8.0, 8.1, 8.2, 8.3. 
Конфигурациями: 
На платформе 7.7: Торговля и Склад,Бухгалтерия, Зарпата и Кадры.
На платформе 8: Управление Торговлей (ред. 11.4 и ранние, а также 10.3), УНФ (Управление Нашей фирмой), Бухгалтерия (2.0 и 3.0), Зарплата и Управление персоналом, Комплексная автоматизация 2.4.

Имею опыт как самостоятельной работы, так и опыт постановки задач сторонним программистам и фирмам на аутсортинге.","Информационные технологии, интернет, телеком","[""Программирование, Разработка"",""Администратор баз данных""]",https://hh.ru/resume/b9155fea00006f35980039ed1f736563726574
5fac5baf4d08867627cfa2de,Москва,Мужчина,60000,руб.,59,Программист 1с,,"Информационные технологии, интернет, телеком","[""Начальный уровень, Мало опыта"",""Администратор баз данных""]",https://hh.ru/resume/623aa0c7000840fd720039ed1f696157314948
5fac5baf4d08867627cfa2df,Москва,Мужчина,,,38,Программист  1С,"Опыт разработки во всех сегментах работы организации.
Бухгалтерия, производство, розничная и оптовая торговля в том числе и торговое оборудование, написание обменов между базами данных, интеграция с внешними ресурсами: сайты компании, бухгалтерские программы отчетности, прочие системы учета типа SAP и т.д.  Разработка дополнительных отчетов и обработок для нужд пользователей, разработка автоматических программ контроля выполнения участков деятельности компании.
Способен самостоятельно анализировать работу компании и предлагать оптимальные варианты решения как поставленных задач, так и самостоятельно обнаруженных узких мест. 
Любой алгоритм, который человек способен конкретизировать можно передать на исполнение программе, оставив за человеком контрольные функции.
Кроме обслуживания типовых конфигураций 1С 8 и 7.7, пишу базы с нуля, как для персональных компьютеров так и смартфонов, могу объединять в единую сеть или делать просто устройства частичного ввода данных, например для людей в командировках.
Большой практический опыт администрирования от создания серверов под 1С Предприятие, SQL, сервера 1С, расчета и оптимизации производительности, до компьютерных сетей, доступа в интернет и остальных настроек для функционирования организации без сбоев.  Запускаемые мной сервера могут работать в автономном режиме 2-3 года, клиенты о которых уже и забыл, звонят спрашивают пароли от сервера через несколько лет после завершения их проекта.
Легко нахожу общий язык с руководством и рядовыми пользователями 1С, понимаю, чего хотят, способен пожелания превратить в ТЗ и документацию.
По техническим терминам, работаю с Бухгалтерия 2.0, 3.0, Зарплата и управление персоналом 2.5 и 3.1 (включая перенос данных, первичную настройку), Управление Торговлей 10.3, 11.4, Управление производственным предприятием(включая блок производства, расчет выпуска и переделов), подразумевается, установить, обучить, настроить под особенности учета организации, написать доработки которые были в предыдущей версии 1С или предложить решения получше. Форматы обмена между базами txt, xml, xls, прямой обмен через COM, схемы XDTO для обмена с сайтами, для особенных случаев могу написать обмен с сайтом с нуля.
Так же есть опыт работы с консолидацией  бухгалтерской информации из нескольких разных стран, с написанием единой системы бюджетирования и разработка универсальной не требующей программиста программы перевода нашего бух учета в МСФО для отчетности иностранным владельцам компании.","Информационные технологии, интернет, телеком","[""Программирование, Разработка"",""Системная интеграция"",""Администратор баз данных""]",https://hh.ru/resume/4ed972e10004ffac6b0039ed1f6f6775745767
5fac5bb04d08867627cfa2e0,Москва,Мужчина,,,49,Программист 1С,"1С 7.7, 1С 8х.
Частичная удалёнка.
Телефон ""на неделе"" не всегда доступен. На выходных -- всегда.
Эл. почта всегда.","Информационные технологии, интернет, телеком","[""Программирование, Разработка"",""Администратор баз данных"",""Аналитик""]",https://hh.ru/resume/cabb62290002d5ef5e0039ed1f634d4c693434
5fac5bb04d08867627cfa2e1,Москва,Мужчина,150000,руб.,43,Программист 1С .,"Опыт работы с 1С с 2002 года. Работал с платформами 1С: 7.7, 8.0, 8.1, 8.2, 8.3. 
Конфигурациями: 
На платформе 7.7: Торговля и Склад,Бухгалтерия, Зарпата и Кадры.
На платформе 8: Управление Торговлей (ред. 11.4 и ранние, а также 10.3), УНФ (Управление Нашей фирмой), Бухгалтерия (2.0 и 3.0), Зарплата и Управление персоналом, Комплексная автоматизация 2.4.

Имею опыт как самостоятельной работы, так и опыт постановки задач сторонним программистам и фирмам на аутсортинге.","Информационные технологии, интернет, телеком","[""Программирование, Разработка"",""Администратор баз данных""]",https://hh.ru/resume/b9155fea00006f35980039ed1f736563726574
5fac5be44d08867627cfa2e2,Москва,Мужчина,60000,руб.,59,Программист 1с,,"Информационные технологии, интернет, телеком","[""Начальный уровень, Мало опыта"",""Администратор баз данных""]",https://hh.ru/resume/623aa0c7000840fd720039ed1f696157314948
5fac5be44d08867627cfa2e3,Москва,Мужчина,,,38,Программист  1С,"Опыт разработки во всех сегментах работы организации.
Бухгалтерия, производство, розничная и оптовая торговля в том числе и торговое оборудование, написание обменов между базами данных, интеграция с внешними ресурсами: сайты компании, бухгалтерские программы отчетности, прочие системы учета типа SAP и т.д.  Разработка дополнительных отчетов и обработок для нужд пользователей, разработка автоматических программ контроля выполнения участков деятельности компании.
Способен самостоятельно анализировать работу компании и предлагать оптимальные варианты решения как поставленных задач, так и самостоятельно обнаруженных узких мест. 
Любой алгоритм, который человек способен конкретизировать можно передать на исполнение программе, оставив за человеком контрольные функции.
Кроме обслуживания типовых конфигураций 1С 8 и 7.7, пишу базы с нуля, как для персональных компьютеров так и смартфонов, могу объединять в единую сеть или делать просто устройства частичного ввода данных, например для людей в командировках.
Большой практический опыт администрирования от создания серверов под 1С Предприятие, SQL, сервера 1С, расчета и оптимизации производительности, до компьютерных сетей, доступа в интернет и остальных настроек для функционирования организации без сбоев.  Запускаемые мной сервера могут работать в автономном режиме 2-3 года, клиенты о которых уже и забыл, звонят спрашивают пароли от сервера через несколько лет после завершения их проекта.
Легко нахожу общий язык с руководством и рядовыми пользователями 1С, понимаю, чего хотят, способен пожелания превратить в ТЗ и документацию.
По техническим терминам, работаю с Бухгалтерия 2.0, 3.0, Зарплата и управление персоналом 2.5 и 3.1 (включая перенос данных, первичную настройку), Управление Торговлей 10.3, 11.4, Управление производственным предприятием(включая блок производства, расчет выпуска и переделов), подразумевается, установить, обучить, настроить под особенности учета организации, написать доработки которые были в предыдущей версии 1С или предложить решения получше. Форматы обмена между базами txt, xml, xls, прямой обмен через COM, схемы XDTO для обмена с сайтами, для особенных случаев могу написать обмен с сайтом с нуля.
Так же есть опыт работы с консолидацией  бухгалтерской информации из нескольких разных стран, с написанием единой системы бюджетирования и разработка универсальной не требующей программиста программы перевода нашего бух учета в МСФО для отчетности иностранным владельцам компании.","Информационные технологии, интернет, телеком","[""Программирование, Разработка"",""Системная интеграция"",""Администратор баз данных""]",https://hh.ru/resume/4ed972e10004ffac6b0039ed1f6f6775745767
5fac5be54d08867627cfa2e4,Москва,Мужчина,,,49,Программист 1С,"1С 7.7, 1С 8х.
Частичная удалёнка.
Телефон ""на неделе"" не всегда доступен. На выходных -- всегда.
Эл. почта всегда.","Информационные технологии, интернет, телеком","[""Программирование, Разработка"",""Администратор баз данных"",""Аналитик""]",https://hh.ru/resume/cabb62290002d5ef5e0039ed1f634d4c693434
5fac5be54d08867627cfa2e5,Москва,Мужчина,150000,руб.,43,Программист 1С .,"Опыт работы с 1С с 2002 года. Работал с платформами 1С: 7.7, 8.0, 8.1, 8.2, 8.3. 
Конфигурациями: 
На платформе 7.7: Торговля и Склад,Бухгалтерия, Зарпата и Кадры.
На платформе 8: Управление Торговлей (ред. 11.4 и ранние, а также 10.3), УНФ (Управление Нашей фирмой), Бухгалтерия (2.0 и 3.0), Зарплата и Управление персоналом, Комплексная автоматизация 2.4.

Имею опыт как самостоятельной работы, так и опыт постановки задач сторонним программистам и фирмам на аутсортинге.","Информационные технологии, интернет, телеком","[""Программирование, Разработка"",""Администратор баз данных""]",https://hh.ru/resume/b9155fea00006f35980039ed1f736563726574
5fac5c184d08867627cfa2e6,Москва,Мужчина,120000,руб.,35,Программист 1С (удаленная работа),"● Большой опыт разработки на платформе 8.2-8.3
● Опыт работы с высоконагруженной информационной системой на базе 1С (около 500-700 пользователей онлайн, 1500 пользователей в базе)
● Опыт работы как с обычными формами, так и с управляемыми
● Опыт работы с SQL (SELECT, UPDATE, INSERT, DELETE, PROFILER и т.д.)
● Опыт оптимизации запросов
● Знание СКД
● Опыт работы Web-сервисы, Расширения, Внешние источники данных
● Опыт написания скриптов (C#, VBS, bat)

2011г:

Прошел курсы по программированию:
 ● 1С8 Основные объекты.
 ● 1С8 Решение оперативных задач.
 ● 1С8 Решение бухгалтерских задач.

Прошел курс по типовым решениям:
 ● Бухгалтерия предприятие

 Имею сертификат:
 ● 1С:Профессионал по «1С:Бухгалтерии автономного учреждения 8».","Информационные технологии, интернет, телеком","[""Программирование, Разработка"",""Управление проектами"",""Аналитик""]",https://hh.ru/resume/ccb2418000013374e60039ed1f48417366764a
5fac5d624d08867627cfa2e7,Москва,Мужчина,60000,руб.,59,Программист 1с,,"Информационные технологии, интернет, телеком","[""Начальный уровень, Мало опыта"",""Администратор баз данных""]",https://hh.ru/resume/623aa0c7000840fd720039ed1f696157314948
5fac5d634d08867627cfa2e8,Москва,Мужчина,,,38,Программист  1С,"Опыт разработки во всех сегментах работы организации.
Бухгалтерия, производство, розничная и оптовая торговля в том числе и торговое оборудование, написание обменов между базами данных, интеграция с внешними ресурсами: сайты компании, бухгалтерские программы отчетности, прочие системы учета типа SAP и т.д.  Разработка дополнительных отчетов и обработок для нужд пользователей, разработка автоматических программ контроля выполнения участков деятельности компании.
Способен самостоятельно анализировать работу компании и предлагать оптимальные варианты решения как поставленных задач, так и самостоятельно обнаруженных узких мест. 
Любой алгоритм, который человек способен конкретизировать можно передать на исполнение программе, оставив за человеком контрольные функции.
Кроме обслуживания типовых конфигураций 1С 8 и 7.7, пишу базы с нуля, как для персональных компьютеров так и смартфонов, могу объединять в единую сеть или делать просто устройства частичного ввода данных, например для людей в командировках.
Большой практический опыт администрирования от создания серверов под 1С Предприятие, SQL, сервера 1С, расчета и оптимизации производительности, до компьютерных сетей, доступа в интернет и остальных настроек для функционирования организации без сбоев.  Запускаемые мной сервера могут работать в автономном режиме 2-3 года, клиенты о которых уже и забыл, звонят спрашивают пароли от сервера через несколько лет после завершения их проекта.
Легко нахожу общий язык с руководством и рядовыми пользователями 1С, понимаю, чего хотят, способен пожелания превратить в ТЗ и документацию.
По техническим терминам, работаю с Бухгалтерия 2.0, 3.0, Зарплата и управление персоналом 2.5 и 3.1 (включая перенос данных, первичную настройку), Управление Торговлей 10.3, 11.4, Управление производственным предприятием(включая блок производства, расчет выпуска и переделов), подразумевается, установить, обучить, настроить под особенности учета организации, написать доработки которые были в предыдущей версии 1С или предложить решения получше. Форматы обмена между базами txt, xml, xls, прямой обмен через COM, схемы XDTO для обмена с сайтами, для особенных случаев могу написать обмен с сайтом с нуля.
Так же есть опыт работы с консолидацией  бухгалтерской информации из нескольких разных стран, с написанием единой системы бюджетирования и разработка универсальной не требующей программиста программы перевода нашего бух учета в МСФО для отчетности иностранным владельцам компании.","Информационные технологии, интернет, телеком","[""Программирование, Разработка"",""Системная интеграция"",""Администратор баз данных""]",https://hh.ru/resume/4ed972e10004ffac6b0039ed1f6f6775745767
